id,SchoolYear,BuildingCode,BuildingName,DistrictCode,DistrictName,ISDCode,ISDName,EntityType,Status,SCHOOL_EMPHASIS,SETTING,ADDRESS_LINE_1,CITY,STATE,ZIP_CODE,SCHOOL_TYPE,SCHOOL_LEVEL,LOCALE_NAME,COUNTY_NAME,CurrentAccreditationStatus,ContactEmail,Latitude,Longitude,Location
4497,13 - 14 School Year,642,Sixth Grade Academy,82150,Taylor,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,13500 PINE ST,TAYLOR,MI,48180,General Education,Middle School,City: Small,Wayne,Not Accredited,HERNANM@TAYLOR.K12.MI.US,42.22659021,-83.2628388,"13500 PINE ST
TAYLOR, MI 48180
(42.20801211100047, -83.26217522999968)"
4873,13 - 14 School Year,0,Trillium Academy,82973,Trillium Academy,82,Wayne RESA,PSA District,Open-Active,,,15740 RACHO BLVD,TAYLOR,MI,48180,,Elem thru High School,Suburb: Large,Wayne,N/A,ANGELA@THEROMINEGROUP.COM,42.22659021,-83.2628388,"15740 RACHO BLVD
TAYLOR, MI 48180
(42.19113242700047, -83.24790544599966)"
4506,13 - 14 School Year,3942,Hoover Middle School,82150,Taylor,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,27101 BEVERLY RD,TAYLOR,MI,48180,General Education,Middle School,City: Small,Wayne,NCA Accredited,TOCCOM@TAYLOR.K12.MI.US,42.22659021,-83.2628388,"27101 BEVERLY RD
TAYLOR, MI 48180
(42.26117517500046, -83.30508905099964)"
4513,13 - 14 School Year,1927,Jesse L. Anderson Elementary School,82155,Trenton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2600 HARRISON AVE,TRENTON,MI,48183,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,MENTZERD@TRENTON.K12.MI.US,42.14047387,-83.17943788,"2600 HARRISON AVE
TRENTON, MI 48183
(42.14836651100046, -83.20046140799968)"
4516,13 - 14 School Year,6130,Boyd W. Arthurs Middle School,82155,Trenton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,4000 MARIAN DR,TRENTON,MI,48183,General Education,Middle School,Suburb: Large,Wayne,NCA Accredited,OCONNOR@TRENTON.K12.MI.US,42.14047387,-83.17943788,"4000 MARIAN DR
TRENTON, MI 48183
(42.13323705100049, -83.21630067299964)"
4550,13 - 14 School Year,553,Special Education Cooperative,82180,Flat Rock,82,Wayne RESA,LEA School,Open-Active,,,19370 Vreeland Road,Woodhaven,MI,48183,Special Education,Elem Thru HS,,Wayne,Not Accredited,arkwrit@gibdist.net,42.1384909,-83.24478661,"19370 Vreeland Road
Woodhaven, MI 48183
(42.11176658400046, -83.22380202799968)"
4616,13 - 14 School Year,6683,Patrick Henry Middle School,82365,Woodhaven-Brownstown,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,24825 HALL RD,WOODHAVEN,MI,48183,General Education,Middle_High School,Suburb: Large,Wayne,NCA Accredited,MAZEIM@WBSDWEB.COM,42.1384909,-83.24478661,"24825 HALL RD
WOODHAVEN, MI 48183
(42.12661949700049, -83.24608370199968)"
4515,13 - 14 School Year,4203,Trenton High School,82155,Trenton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2601 CHARLTON RD,TRENTON,MI,48183,General Education,High School,Suburb: Large,Wayne,NCA Accredited,DOYLEM@TRENTON.K12.MI.US,42.14047387,-83.17943788,"2601 CHARLTON RD
TRENTON, MI 48183
(42.143690036000464, -83.20063941599966)"
4612,13 - 14 School Year,6131,Yake Elementary School,82365,Woodhaven-Brownstown,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,16400 CARTER RD,WOODHAVEN,MI,48183,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,PODLEWT@WBSDWEB.COM,42.1384909,-83.24478661,"16400 CARTER RD
WOODHAVEN, MI 48183
(42.14807728900047, -83.21960080899964)"
4512,13 - 14 School Year,0,Trenton Public Schools,82155,Trenton,82,Wayne RESA,LEA District,Open-Active,,,2603 CHARLTON RD,TRENTON,MI,48183,,Elem thru High School,Suburb: Large,Wayne,N/A,WAKEHAMR@TRENTON.K12.MI.US,42.14047387,-83.17943788,"2603 CHARLTON RD
TRENTON, MI 48183
(42.143652527000484, -83.20148924299968)"
4608,13 - 14 School Year,216,Bates Elementary School,82365,Woodhaven-Brownstown,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,22811 GUDITH RD,WOODHAVEN,MI,48183,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,GODFREC@WBSDWEB.COM,42.1384909,-83.24478661,"22811 GUDITH RD
WOODHAVEN, MI 48183
(42.139989423000486, -83.25128394899968)"
4600,13 - 14 School Year,208,Huron AI Center Progam,82340,Huron,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Special Education,SpecEd Prog,19370 VREELAND RD,WOODHAVEN,MI,48183,Special Education,Middle School,Not Specified,Wayne,Not Accredited,ARKWRIT@GIBDIST.NET,42.1384909,-83.24478661,"19370 VREELAND RD
WOODHAVEN, MI 48183
(42.11176658400046, -83.22380202799968)"
4582,13 - 14 School Year,5417,Hunter Elementary School,82290,Gibraltar,82,Wayne RESA,LEA School,Open-Active,Special Education,Multiple Settings,21320 ROCHE RD,BROWNSTOWN TWP,MI,48183,Special Education,Elementary,Suburb: Large,Wayne,Not Accredited,FERGUSE@GIBDIST.NET,42.14976346,-83.26624647,"21320 ROCHE RD
BROWNSTOWN TWP, MI 48183
(42.102761081000494, -83.24008196899968)"
4615,13 - 14 School Year,6682,Erving Elementary School,82365,Woodhaven-Brownstown,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,24175 HALL RD,WOODHAVEN,MI,48183,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,BERRYC@WBSDWEB.COM,42.1384909,-83.24478661,"24175 HALL RD
WOODHAVEN, MI 48183
(42.13066054900048, -83.24613324999967)"
4584,13 - 14 School Year,6951,Frank E. Weiss Elem. School,82290,Gibraltar,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,26631 REAUME ST,WOODHAVEN,MI,48183,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,HOFFMAC@GIBDIST.NET,42.1384909,-83.24478661,"26631 REAUME ST
WOODHAVEN, MI 48183
(42.11476775200049, -83.23895929899965)"
4514,13 - 14 School Year,3189,Richard C. Hedke Elem. School,82155,Trenton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,3201 MARIAN DR,TRENTON,MI,48183,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,PORRECAV@TRENTON.K12.MI.US,42.14047387,-83.17943788,"3201 MARIAN DR
TRENTON, MI 48183
(42.133787328000494, -83.20676862799968)"
4602,13 - 14 School Year,2180,Huron AI Center HS Program,82340,Huron,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Special Education,SpecEd Prog,19370 VREELAND RD,WOODHAVEN,MI,48183,Special Education,High School,Not Specified,Wayne,Not Accredited,ARKWRIT@GIBDIST.NET,42.1384909,-83.24478661,"19370 VREELAND RD
WOODHAVEN, MI 48183
(42.11176658400046, -83.22380202799968)"
4578,13 - 14 School Year,0,Gibraltar School District,82290,Gibraltar,82,Wayne RESA,LEA District,Open-Active,,,19370 VREELAND RD,WOODHAVEN,MI,48183,,Elem thru High School,Suburb: Large,Wayne,N/A,BURGERB@GIBDIST.NET,42.1384909,-83.24478661,"19370 VREELAND RD
WOODHAVEN, MI 48183
(42.11176658400046, -83.22380202799968)"
4607,13 - 14 School Year,0,Woodhaven-Brownstown School District,82365,Woodhaven-Brownstown,82,Wayne RESA,LEA District,Open-Active,,,24821 HALL RD,WOODHAVEN,MI,48183,,Elem thru High School,Suburb: Large,Wayne,N/A,GREATHM@WBSDWEB.COM,42.1384909,-83.24478661,"24821 HALL RD
WOODHAVEN, MI 48183
(42.12605006400048, -83.24607064899965)"
4531,13 - 14 School Year,4407,Wayne Memorial High School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,3001 4TH ST,WAYNE,MI,48184,General Education,Middle_High School,Suburb: Large,Wayne,NCA Accredited,WEBERK@WWCS.K12.MI.US,42.28493155,-83.38353655,"3001 4TH ST
WAYNE, MI 48184
(42.287570221000465, -83.37791395999966)"
4533,13 - 14 School Year,5295,Hoover Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,5400 4TH ST,WAYNE,MI,48184,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,BESEKJ@WWCS.K12.MI.US,42.28493155,-83.38353655,"5400 4TH ST
WAYNE, MI 48184
(42.269351276000464, -83.37726983499965)"
4528,13 - 14 School Year,4130,Taft-Galloway Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,4035 GLORIA ST,WAYNE,MI,48184,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,DESJARDINSR@WWCS.K12.MI.US,42.28493155,-83.38353655,"4035 GLORIA ST
WAYNE, MI 48184
(42.278880863000495, -83.35329315399969)"
4123,13 - 14 School Year,9434,Great Parents/Great Start,82000,Wayne RESA,82,Wayne RESA,ISD Unique Education Provider,Open-Active,Reportable Program,Pre-K,33500 VAN BORN RD,WAYNE,MI,48184,Reportable Program,Other,Suburb: Large,Wayne,Not Accredited,MONTGOL@RESA.NET,42.28493155,-83.38353655,"33500 VAN BORN RD
WAYNE, MI 48184
(42.266997381000465, -83.36995169199969)"
4527,13 - 14 School Year,3262,Roosevelt/McGrath Elem. School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,36075 CURRIER ST,WAYNE,MI,48184,General Education,Elem_Middle School,Suburb: Large,Wayne,NCA Accredited,KEATTSJ@WWCS.K12.MI.US,42.28493155,-83.38353655,"36075 CURRIER ST
WAYNE, MI 48184
(42.269122189000484, -83.39362993099968)"
4521,13 - 14 School Year,273,Benjamin Franklin Middle School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,33555 ANNAPOLIS ST,WAYNE,MI,48184,General Education,Elem thru High School,Suburb: Large,Wayne,NCA Accredited,BROCKS@WWCS.K12.MI.US,42.28493155,-83.38353655,"33555 ANNAPOLIS ST
WAYNE, MI 48184
(42.27415189900046, -83.36885011099969)"
4122,13 - 14 School Year,0,Wayne RESA,82000,Wayne RESA,82,Wayne RESA,ISD District,Open-Active,,,P.O. Box 807,Wayne,MI,48184,,,City: Small,Wayne,N/A,wigentc@resa.net,42.28493155,-83.38353655,"P.O. Box 807
Wayne, MI 481840807
(42.28493154500046, -83.38353654799965)"
4417,13 - 14 School Year,1967,Johnson Upper Elementary School,82095,Livonia,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,8400 NORTH HIX RD,WESTLAND,MI,48185,General Education,Elem_Middle School,Suburb: Large,Wayne,NCA Accredited,DURSO@LIVONIAPUBLICSCHOOLS.ORG,42.32423368,-83.40044986,"8400 NORTH HIX RD
WESTLAND, MI 48185
(42.34857202000046, -83.41969339299965)"
4537,13 - 14 School Year,8475,Stottlemyer Early Childhood Ctr.,82160,Wayne-Westland,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Special Education,Multiple Settings,34801 MARQUETTE ST,WESTLAND,MI,48185,Special Education,Other,Suburb: Large,Wayne,Not Accredited,KUJAWAC@WWCS.K12.MI.US,42.32423368,-83.40044986,"34801 MARQUETTE ST
WESTLAND, MI 48185
(42.317281807000484, -83.38297017199966)"
4536,13 - 14 School Year,7026,William Ford Career-Tech Center,82160,Wayne-Westland,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Vocational/CTE,Multiple Settings,36455 MARQUETTE ST,WESTLAND,MI,48185,Vocational/CTE,High School,Suburb: Large,Wayne,NCA Accredited,KAYS@WWCS.K12.MI.US,42.32423368,-83.40044986,"36455 MARQUETTE ST
WESTLAND, MI 48185
(42.31689233600048, -83.40276983099966)"
4412,13 - 14 School Year,1613,Hayes Elementary School,82095,Livonia,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,30600 LOUISE ST,WESTLAND,MI,48185,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,TOBRIEN@LIVONIAPUBLICSCHOOLS.ORG,42.32423368,-83.40044986,"30600 LOUISE ST
WESTLAND, MI 48185
(42.345496580000486, -83.34448050199967)"
4890,13 - 14 School Year,0,Universal Learning Academy,82982,Universal Learning Academy,82,Wayne RESA,PSA District,Open-Active,,,28015 JOY RD,WESTLAND,MI,48185,,Elem thru High School,Suburb: Large,Wayne,N/A,NHAMADEH@HESEDU.COM,42.32423368,-83.40044986,"28015 JOY RD
WESTLAND, MI 48185
(42.35502249300049, -83.31900009399965)"
4517,13 - 14 School Year,0,Wayne-Westland Community School District,82160,Wayne-Westland,82,Wayne RESA,LEA District,Open-Active,,,36745 MARQUETTE ST,WESTLAND,MI,48185,,Elem thru High School,Suburb: Large,Wayne,N/A,BARACYG@WWCS.K12.MI.US,42.32423368,-83.40044986,"36745 MARQUETTE ST
WESTLAND, MI 48185
(42.31692170000048, -83.40173457399965)"
4891,13 - 14 School Year,9827,Universal Learning Academy,82982,Universal Learning Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,28015 JOY RD,WESTLAND,MI,48185,General Education,Elem thru High School,Suburb: Large,Wayne,Not Accredited,NHAMADEH@HESEDU.COM,42.32423368,-83.40044986,"28015 JOY RD
WESTLAND, MI 48185
(42.35502249300049, -83.31900009399965)"
4419,13 - 14 School Year,2501,W.W. Wayne Skill Center,82095,Livonia,82,Wayne RESA,LEA School,Open-Active,Special Education,Multiple Settings,8075 RITZ AVE,WESTLAND,MI,48185,Special Education,High School,Suburb: Large,Wayne,NCA Accredited,ADIPAOLO@LIVONIAPUBLICSCHOOLS.ORG,42.32423368,-83.40044986,"8075 RITZ AVE
WESTLAND, MI 48185
(42.34702875000045, -83.35608468399965)"
4407,13 - 14 School Year,791,Cooper Upper Elementary School,82095,Livonia,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,28550 ANN ARBOR TRL,WESTLAND,MI,48185,General Education,Elem_Middle School,Suburb: Large,Wayne,NCA Accredited,TSPANGLE@LIVONIAPUBLICSCHOOLS.ORG,42.32423368,-83.40044986,"28550 ANN ARBOR TRL
WESTLAND, MI 48185
(42.34988677400048, -83.32236590999963)"
4534,13 - 14 School Year,5552,Wildwood Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,500 NORTH WILDWOOD ST,WESTLAND,MI,48185,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,MULLINSJ@WWCS.K12.MI.US,42.32423368,-83.40044986,"500 NORTH WILDWOOD ST
WESTLAND, MI 48185
(42.31297043300049, -83.37898442399967)"
4525,13 - 14 School Year,1950,John Glenn High School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,36105 MARQUETTE ST,WESTLAND,MI,48185,General Education,Middle_High School,Suburb: Large,Wayne,NCA Accredited,INGHAMD@WWCS.K12.MI.US,42.32423368,-83.40044986,"36105 MARQUETTE ST
WESTLAND, MI 48185
(42.31706172100047, -83.39448953299967)"
4529,13 - 14 School Year,4158,Thomas A. Edison Elem. School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,34505 HUNTER AVE,WESTLAND,MI,48185,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,SWANSONC@WWCS.K12.MI.US,42.32423368,-83.40044986,"34505 HUNTER AVE
WESTLAND, MI 48185
(42.331812081000464, -83.38002032999964)"
4518,13 - 14 School Year,17,Adams Upper Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,33475 PALMER RD,WESTLAND,MI,48186,General Education,Elem_Middle School,Suburb: Large,Wayne,NCA Accredited,BROHLK@WWCS.K12.MI.US,42.32423368,-83.40044986,"33475 PALMER RD
WESTLAND, MI 48186
(42.2958424520005, -83.36938015999965)"
4520,13 - 14 School Year,48,Alexander Hamilton Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,1031 SOUTH SCHUMAN ST,WESTLAND,MI,48186,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,BOOTHK@WWCS.K12.MI.US,42.32423368,-83.40044986,"1031 SOUTH SCHUMAN ST
WESTLAND, MI 48186
(42.302431199000466, -83.37141393799965)"
4708,13 - 14 School Year,899,American International Acdemy,82730,American International Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,300 Henry Ruff Road,Westland,MI,48186,General Education,Elem_Middle School,Not Specified,Wayne,Not Accredited,JMALBURG@AMERICANINTLACADEMY.COM,42.32423368,-83.40044986,"300 Henry Ruff Road
Westland, MI 48186
(42.30915822100047, -83.33990709599965)"
4519,13 - 14 School Year,43,Albert Schweitzer Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2601 TREADWELL ST,WESTLAND,MI,48186,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,CHAMBERSJ@WWCS.K12.MI.US,42.32423368,-83.40044986,"2601 TREADWELL ST
WESTLAND, MI 48186
(42.2896418950005, -83.40172747299965)"
4532,13 - 14 School Year,4926,Adlai Stevenson Middle School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,38501 PALMER RD,WESTLAND,MI,48186,General Education,Middle School,Suburb: Large,Wayne,NCA Accredited,MARTINA@WWCS.K12.MI.US,42.32423368,-83.40044986,"38501 PALMER RD
WESTLAND, MI 48186
(42.29476161200046, -83.41942030299964)"
4538,13 - 14 School Year,9241,Wayne-Westland Adult and Community Education,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,Reportable Program,Multiple Settings,450 SOUTH VENOY RD,WESTLAND,MI,48186,Reportable Program,High School,Suburb: Large,Wayne,Not Accredited,SOLANOC@WWCSD.NET,42.32423368,-83.40044986,"450 SOUTH VENOY RD
WESTLAND, MI 48186
(42.30701843300045, -83.36425711499965)"
4524,13 - 14 School Year,1111,Eugene B. Elliott Elem. School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,30800 BENNINGTON ST,WESTLAND,MI,48186,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,GRIFFINA@WWCS.K12.MI.US,42.32423368,-83.40044986,"30800 BENNINGTON ST
WESTLAND, MI 48186
(42.30020729600045, -83.34430074699964)"
5000,13 - 14 School Year,126,Walter P. Reuther Psychiatric Hospital,84040,Michigan Department of Community Health,84,State of Michigan,State Unique Education Provider,Open-Active,Special Education,SpecEd,30901 PALMER RD,WESTLAND,MI,48186,Special Education,Other,Not Specified,Wayne,Not Accredited,ENGELS3@MICHIGAN.GOV,42.32423368,-83.40044986,"30901 PALMER RD
WESTLAND, MI 48186
(42.296432420000485, -83.34590011399968)"
4535,13 - 14 School Year,5881,P.D. Graham Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,1255 SOUTH JOHN HIX ST,WESTLAND,MI,48186,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,CURRYJ@WWCS.K12.MI.US,42.32423368,-83.40044986,"1255 SOUTH JOHN HIX ST
WESTLAND, MI 48186
(42.2996311550005, -83.42256372699967)"
4526,13 - 14 School Year,1956,John Marshall Upper Elementary School,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,35100 BAYVIEW ST,WESTLAND,MI,48186,General Education,Elem_Middle School,Suburb: Large,Wayne,NCA Accredited,KELLYBA@WWCS.K12.MI.US,42.32423368,-83.40044986,"35100 BAYVIEW ST
WESTLAND, MI 48186
(42.3053072940005, -83.38593153599965)"
4707,13 - 14 School Year,0,American International Academy,82730,American International Academy,82,Wayne RESA,PSA District,Open-Active,,,300 Henry Ruff Road,Westland,MI,48186,,Elem_Middle School,Not Specified,Wayne,N/A,JMALBURG@AMERICANINTLACADEMY.COM,42.32423368,-83.40044986,"300 Henry Ruff Road
Westland, MI 48186
(42.30915822100047, -83.33990709599965)"
4522,13 - 14 School Year,660,Tinkham Alternative Education,82160,Wayne-Westland,82,Wayne RESA,LEA School,Open-Active,Alternative Education,Multiple Settings,450 SOUTH VENOY RD,WESTLAND,MI,48186,Alternative Education,High School,Suburb: Large,Wayne,NCA Accredited,SWARTZB@WWCS.K12.MI.US,42.32423368,-83.40044986,"450 SOUTH VENOY RD
WESTLAND, MI 48186
(42.30701843300045, -83.36425711499965)"
4448,13 - 14 School Year,6276,Canton High School,82100,Plymouth-Canton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,8415 NORTH CANTON CENTER RD,CANTON,MI,48187,General Education,High School,Suburb: Large,Wayne,NCA Accredited,HAL.HEARD@PCCSMAIL.NET,42.31116125,-83.48734778,"8415 NORTH CANTON CENTER RD
CANTON, MI 48187
(42.34472800800046, -83.48897779399965)"
4452,13 - 14 School Year,7250,Hoben Elementary School,82100,Plymouth-Canton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,44680 SALTZ RD,CANTON,MI,48187,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,LIZ.VARTANIAN-GIBBS@PCCSMAIL.NET,42.31116125,-83.48734778,"44680 SALTZ RD
CANTON, MI 48187
(42.3148574060005, -83.47999114899966)"
4437,13 - 14 School Year,2269,Discovery Middle School,82100,Plymouth-Canton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,45083 HANFORD RD,CANTON,MI,48187,General Education,Middle School,Suburb: Large,Wayne,Not Accredited,ROCHE.LAVICTOR@PCCSMAIL.NET,42.31116125,-83.48734778,"45083 HANFORD RD
CANTON, MI 48187
(42.329292041000485, -83.48354824299969)"
4451,13 - 14 School Year,6677,Hulsing Elementary School,82100,Plymouth-Canton,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,8055 FLEET ST,CANTON,MI,48187,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,JAMES.JOHNSON@PCCSMAIL.NET,42.31116125,-83.48734778,"8055 FLEET ST
CANTON, MI 48187
(42.34480724000048, -83.46447570199967)"
4861,13 - 14 School Year,0,Canton Charter Academy,82968,Canton Charter Academy,82,Wayne RESA,PSA District,Open-Active,,,49100 FORD RD,CANTON,MI,48187,,Elem_Middle School,Rural: Fringe,Wayne,N/A,39.JMAGYAR@NHAMAIL.COM,42.31116125,-83.48734778,"49100 FORD RD
CANTON, MI 48187
(42.320917256000484, -83.52459136799968)"
